hex,count_good_aircraft,count_bad_aircraft
8419261ffffffff,16,0
8419263ffffffff,11,0
8419265ffffffff,18,0
8419267ffffffff,18,0
8419269ffffffff,23,0
841926bffffffff,10,0
841926dffffffff,24,0
8419281ffffffff,13,0
8419283ffffffff,18,0
8419285ffffffff,9,0
8419287ffffffff,11,0
8419289ffffffff,18,0
841928bffffffff,14,0
841928dffffffff,7,0
8419291ffffffff,21,0
8419293ffffffff,48,0
8419295ffffffff,16,0
8419297ffffffff,24,0
8419299ffffffff,20,0
841929bffffffff,25,0
841929dffffffff,13,0
84192a1ffffffff,9,0
84192a3ffffffff,9,0
84192a5ffffffff,13,0
84192a7ffffffff,12,0
84192a9ffffffff,12,0
84192abffffffff,10,0
84192adffffffff,8,0
84192b1ffffffff,16,0
84192b3ffffffff,22,0
84192b5ffffffff,9,0
84192b7ffffffff,26,0
84192b9ffffffff,11,0
84192bbffffffff,14,0
84192bdffffffff,11,0
84192c1ffffffff,8,0
84192c3ffffffff,7,0
84192c5ffffffff,9,0
84192c7ffffffff,9,0
84192c9ffffffff,12,0
84192cbffffffff,15,0
84192cdffffffff,7,0
84192d1ffffffff,15,0
84192d3ffffffff,9,0
84192d5ffffffff,12,0
84192d7ffffffff,17,0
84192d9ffffffff,10,0
84192dbffffffff,13,0
84192ddffffffff,18,0
84192e1ffffffff,7,0
84192e3ffffffff,4,0
84192e5ffffffff,17,0
84192e7ffffffff,15,0
84192e9ffffffff,10,0
84192ebffffffff,11,0
84192edffffffff,7,0
8419301ffffffff,7,0
8419303ffffffff,16,0
8419305ffffffff,6,0
8419307ffffffff,25,0
8419309ffffffff,12,0
841930bffffffff,2,0
8419311ffffffff,8,0
8419313ffffffff,7,0
8419315ffffffff,35,0
8419317ffffffff,34,0
8419319ffffffff,10,0
841931bffffffff,12,0
8419323ffffffff,3,0
841932bffffffff,14,0
8419331ffffffff,2,0
8419333ffffffff,2,0
8419335ffffffff,2,0
8419337ffffffff,4,0
8419339ffffffff,25,0
841933dffffffff,3,0
8419351ffffffff,17,0
8419353ffffffff,13,0
8419355ffffffff,15,0
8419357ffffffff,13,0
8419359ffffffff,9,0
841935bffffffff,9,0
841935dffffffff,10,0
8419401ffffffff,93,0
8419403ffffffff,193,0
8419405ffffffff,108,0
8419407ffffffff,232,0
8419409ffffffff,51,0
841940bffffffff,67,0
841940dffffffff,43,0
8419411ffffffff,234,1
8419413ffffffff,163,0
8419415ffffffff,196,0
8419417ffffffff,84,1
8419419ffffffff,239,0
841941bffffffff,247,0
841941dffffffff,203,0
8419421ffffffff,335,2
8419423ffffffff,355,0
8419425ffffffff,384,0
8419427ffffffff,480,0
8419429ffffffff,88,1
841942bffffffff,226,0
841942dffffffff,192,1
8419431ffffffff,117,0
8419433ffffffff,239,0
8419435ffffffff,332,0
8419437ffffffff,409,1
8419439ffffffff,208,1
841943bffffffff,50,0
841943dffffffff,245,0
8419441ffffffff,12,0
8419443ffffffff,62,0
8419445ffffffff,22,0
8419447ffffffff,34,0
8419449ffffffff,12,0
841944bffffffff,36,0
841944dffffffff,6,0
8419451ffffffff,43,0
8419453ffffffff,117,0
8419455ffffffff,32,0
8419457ffffffff,76,0
8419459ffffffff,29,0
841945bffffffff,76,0
841945dffffffff,64,0
8419461ffffffff,39,0
8419463ffffffff,48,0
8419465ffffffff,115,0
8419467ffffffff,71,0
8419469ffffffff,42,0
841946bffffffff,38,0
841946dffffffff,81,0
8419481ffffffff,354,0
8419483ffffffff,176,0
8419485ffffffff,500,0
8419487ffffffff,283,0
8419489ffffffff,503,0
841948bffffffff,243,0
841948dffffffff,531,0
8419491ffffffff,351,0
8419493ffffffff,475,0
8419495ffffffff,271,0
8419497ffffffff,495,0
8419499ffffffff,334,0
841949bffffffff,342,0
841949dffffffff,57,0
84194a1ffffffff,439,1
84194a3ffffffff,348,0
84194a5ffffffff,820,0
84194a7ffffffff,407,0
84194a9ffffffff,603,1
84194abffffffff,327,0
84194adffffffff,1133,3
84194b1ffffffff,217,0
84194b3ffffffff,315,0
84194b5ffffffff,356,0
84194b7ffffffff,232,0
84194b9ffffffff,265,0
84194bbffffffff,181,0
84194bdffffffff,236,0
84194c1ffffffff,345,0
84194c3ffffffff,480,0
84194c5ffffffff,309,0
84194c7ffffffff,564,0
84194c9ffffffff,253,0
84194cbffffffff,335,0
84194cdffffffff,190,0
84194d1ffffffff,555,0
84194d3ffffffff,529,1
84194d5ffffffff,491,0
84194d7ffffffff,259,0
84194d9ffffffff,545,0
84194dbffffffff,725,0
84194ddffffffff,407,0
84194e1ffffffff,639,0
84194e3ffffffff,733,0
84194e5ffffffff,575,1
84194e7ffffffff,905,4
84194e9ffffffff,361,0
84194ebffffffff,529,0
84194edffffffff,219,0
8419501ffffffff,47,0
8419503ffffffff,122,0
8419505ffffffff,101,0
8419507ffffffff,124,0
8419509ffffffff,33,0
841950bffffffff,41,0
841950dffffffff,20,0
8419511ffffffff,397,1
8419513ffffffff,431,0
8419515ffffffff,333,0
8419517ffffffff,315,0
8419519ffffffff,314,3
841951bffffffff,602,3
841951dffffffff,162,0
8419521ffffffff,91,0
8419523ffffffff,158,0
8419525ffffffff,24,0
8419527ffffffff,115,0
8419529ffffffff,166,0
841952bffffffff,130,0
841952dffffffff,130,0
8419531ffffffff,285,0
8419533ffffffff,50,0
8419535ffffffff,296,0
8419537ffffffff,64,0
8419539ffffffff,263,0
841953bffffffff,296,0
841953dffffffff,148,0
8419541ffffffff,167,0
8419543ffffffff,159,0
8419545ffffffff,128,0
8419547ffffffff,60,0
8419549ffffffff,184,0
841954bffffffff,163,0
841954dffffffff,196,0
8419551ffffffff,146,0
8419553ffffffff,195,0
8419555ffffffff,150,0
8419557ffffffff,153,0
8419559ffffffff,95,0
841955bffffffff,133,0
841955dffffffff,154,0
8419561ffffffff,29,0
8419563ffffffff,77,0
8419565ffffffff,13,0
8419567ffffffff,84,0
8419569ffffffff,58,0
841956bffffffff,71,0
841956dffffffff,12,0
8419581ffffffff,378,0
8419583ffffffff,198,0
8419585ffffffff,337,0
8419587ffffffff,241,0
8419589ffffffff,186,0
841958bffffffff,404,3
841958dffffffff,218,1
8419591ffffffff,354,1
8419593ffffffff,261,0
8419595ffffffff,141,0
8419597ffffffff,252,0
8419599ffffffff,597,3
841959bffffffff,430,2
841959dffffffff,212,1
84195a1ffffffff,136,0
84195a3ffffffff,67,0
84195a5ffffffff,124,0
84195a7ffffffff,63,0
84195a9ffffffff,257,1
84195abffffffff,177,1
84195adffffffff,211,0
84195b1ffffffff,172,0
84195b3ffffffff,13,0
84195b5ffffffff,157,0
84195b7ffffffff,128,0
84195b9ffffffff,103,0
84195bbffffffff,83,0
84195bdffffffff,155,0
84195c1ffffffff,470,1
84195c3ffffffff,487,0
84195c5ffffffff,248,0
84195c7ffffffff,154,0
84195c9ffffffff,404,0
84195cbffffffff,384,0
84195cdffffffff,425,0
84195d1ffffffff,708,3
84195d3ffffffff,1081,1
84195d5ffffffff,444,0
84195d7ffffffff,621,1
84195d9ffffffff,527,1
84195dbffffffff,958,5
84195ddffffffff,477,1
84195e1ffffffff,79,0
84195e3ffffffff,202,0
84195e5ffffffff,61,1
84195e7ffffffff,142,0
84195e9ffffffff,138,0
84195ebffffffff,151,2
84195edffffffff,55,0
8419601ffffffff,8,0
8419603ffffffff,33,0
8419605ffffffff,29,0
8419607ffffffff,24,0
8419609ffffffff,8,0
841960bffffffff,20,0
841960dffffffff,14,0
8419611ffffffff,100,0
8419613ffffffff,61,0
8419615ffffffff,49,0
8419617ffffffff,96,0
8419619ffffffff,86,0
841961bffffffff,29,0
841961dffffffff,87,0
8419621ffffffff,11,0
8419623ffffffff,10,0
8419625ffffffff,19,0
8419627ffffffff,6,0
8419629ffffffff,28,0
841962bffffffff,15,0
841962dffffffff,16,0
8419631ffffffff,44,0
8419633ffffffff,31,0
8419635ffffffff,21,0
8419637ffffffff,48,0
8419639ffffffff,47,0
841963bffffffff,32,0
841963dffffffff,19,0
8419641ffffffff,4,0
8419643ffffffff,21,0
8419645ffffffff,5,0
8419647ffffffff,11,0
8419649ffffffff,17,0
841964bffffffff,29,0
841964dffffffff,4,0
8419651ffffffff,63,0
8419653ffffffff,81,0
8419655ffffffff,32,0
8419657ffffffff,85,0
8419659ffffffff,48,0
841965bffffffff,82,0
841965dffffffff,41,0
8419661ffffffff,17,0
8419663ffffffff,28,1
8419665ffffffff,30,0
8419667ffffffff,27,0
8419669ffffffff,10,0
841966bffffffff,8,0
841966dffffffff,21,0
8419681ffffffff,160,0
8419683ffffffff,539,0
8419685ffffffff,170,0
8419687ffffffff,301,0
8419689ffffffff,87,0
841968bffffffff,236,0
841968dffffffff,54,0
8419691ffffffff,464,0
8419693ffffffff,299,0
8419695ffffffff,650,0
8419697ffffffff,468,0
8419699ffffffff,458,1
841969bffffffff,381,0
841969dffffffff,467,0
84196a1ffffffff,234,0
84196a3ffffffff,227,0
84196a5ffffffff,257,0
84196a7ffffffff,177,0
84196a9ffffffff,182,0
84196abffffffff,225,0
84196adffffffff,147,0
84196b1ffffffff,367,1
84196b3ffffffff,305,0
84196b5ffffffff,293,0
84196b7ffffffff,210,0
84196b9ffffffff,510,0
84196bbffffffff,457,1
84196bdffffffff,264,0
84196c1ffffffff,27,0
84196c3ffffffff,58,0
84196c5ffffffff,24,0
84196c7ffffffff,33,0
84196c9ffffffff,27,0
84196cbffffffff,40,0
84196cdffffffff,23,0
84196d1ffffffff,217,0
84196d3ffffffff,268,0
84196d5ffffffff,104,0
84196d7ffffffff,253,0
84196d9ffffffff,195,0
84196dbffffffff,243,1
84196ddffffffff,90,1
84196e1ffffffff,113,0
84196e3ffffffff,124,0
84196e5ffffffff,88,0
84196e7ffffffff,131,0
84196e9ffffffff,76,0
84196ebffffffff,23,0
84196edffffffff,106,0
8419701ffffffff,18,0
8419703ffffffff,15,0
8419705ffffffff,34,0
8419707ffffffff,32,0
8419709ffffffff,15,0
841970bffffffff,13,0
841970dffffffff,27,0
8419711ffffffff,22,0
8419713ffffffff,9,0
8419715ffffffff,20,0
8419717ffffffff,24,0
8419719ffffffff,21,0
841971bffffffff,16,0
841971dffffffff,23,0
8419721ffffffff,141,0
8419723ffffffff,105,0
8419725ffffffff,81,0
8419727ffffffff,175,0
8419729ffffffff,30,0
841972bffffffff,26,1
841972dffffffff,69,0
8419731ffffffff,70,0
8419733ffffffff,127,0
8419735ffffffff,79,0
8419737ffffffff,75,0
8419739ffffffff,26,0
841973bffffffff,65,0
841973dffffffff,13,0
8419741ffffffff,27,0
8419743ffffffff,18,0
8419745ffffffff,38,0
8419747ffffffff,13,0
8419749ffffffff,21,0
841974bffffffff,26,0
841974dffffffff,40,0
8419751ffffffff,16,0
8419753ffffffff,17,0
8419755ffffffff,11,0
8419757ffffffff,17,0
8419759ffffffff,25,0
841975bffffffff,20,0
841975dffffffff,19,0
8419761ffffffff,56,0
8419763ffffffff,33,0
8419765ffffffff,15,0
8419767ffffffff,53,0
8419769ffffffff,83,0
841976bffffffff,45,0
841976dffffffff,22,0
8419ad9ffffffff,5,0
8419adbffffffff,4,0
8419b49ffffffff,1,0
8419b4dffffffff,1,0
841a123ffffffff,2,0
841a125ffffffff,2,0
841a127ffffffff,22,0
841a165ffffffff,1,0
841a16dffffffff,1,0
841a805ffffffff,1,0
841a809ffffffff,24,0
841a80bffffffff,2,0
841a80dffffffff,3,0
841a819ffffffff,3,0
841a81bffffffff,1,0
841a841ffffffff,14,0
841a843ffffffff,12,0
841a845ffffffff,8,0
841a847ffffffff,26,0
841a849ffffffff,18,0
841a84bffffffff,17,0
841a84dffffffff,26,0
841a851ffffffff,25,0
841a853ffffffff,18,0
841a855ffffffff,24,0
841a857ffffffff,10,0
841a859ffffffff,14,0
841a85bffffffff,22,0
841a85dffffffff,15,0
841a869ffffffff,2,0
841a86bffffffff,10,0
841a909ffffffff,1,0
841a90dffffffff,3,0
841a941ffffffff,8,0
841a943ffffffff,10,0
841a945ffffffff,45,0
841a947ffffffff,4,0
841a949ffffffff,25,0
841a94bffffffff,4,0
841a94dffffffff,24,0
841a95dffffffff,3,0
841a961ffffffff,10,0
841a965ffffffff,13,0
841a969ffffffff,51,0
841a96bffffffff,12,0
841a96dffffffff,16,0
841aa01ffffffff,47,0
841aa03ffffffff,62,0
841aa05ffffffff,45,0
841aa07ffffffff,65,0
841aa09ffffffff,14,0
841aa0bffffffff,31,0
841aa0dffffffff,42,0
841aa11ffffffff,20,0
841aa13ffffffff,1,0
841aa15ffffffff,18,0
841aa17ffffffff,1,0
841aa19ffffffff,32,0
841aa1bffffffff,32,0
841aa1dffffffff,45,0
841aa21ffffffff,24,0
841aa23ffffffff,8,0
841aa25ffffffff,18,0
841aa27ffffffff,11,0
841aa29ffffffff,39,0
841aa2bffffffff,39,0
841aa2dffffffff,39,0
841aa31ffffffff,11,0
841aa33ffffffff,16,0
841aa35ffffffff,12,0
841aa37ffffffff,16,0
841aa39ffffffff,7,0
841aa3bffffffff,7,0
841aa3dffffffff,8,0
841aa41ffffffff,12,0
841aa43ffffffff,13,0
841aa45ffffffff,21,0
841aa47ffffffff,15,0
841aa49ffffffff,16,0
841aa4bffffffff,6,0
841aa4dffffffff,17,0
841aa51ffffffff,19,0
841aa53ffffffff,1,0
841aa55ffffffff,13,0
841aa57ffffffff,6,0
841aa59ffffffff,6,0
841aa5bffffffff,4,0
841aa5dffffffff,12,0
841aa61ffffffff,26,0
841aa63ffffffff,37,0
841aa65ffffffff,30,0
841aa67ffffffff,41,0
841aa69ffffffff,24,0
841aa6bffffffff,22,0
841aa6dffffffff,20,0
841aaadffffffff,12,0
841aae1ffffffff,4,0
841aae5ffffffff,10,0
841aae7ffffffff,3,0
841aae9ffffffff,1,0
841aaedffffffff,20,0
841ab01ffffffff,4,0
841ab05ffffffff,2,0
841ab09ffffffff,1,0
841ab0bffffffff,7,0
841ab0dffffffff,5,0
841ab11ffffffff,13,0
841ab13ffffffff,9,0
841ab15ffffffff,1,0
841ab17ffffffff,3,0
841ab19ffffffff,9,0
841ab1bffffffff,18,0
841ab1dffffffff,7,0
841ab21ffffffff,7,0
841ab23ffffffff,2,0
841ab25ffffffff,7,0
841ab27ffffffff,7,0
841ab29ffffffff,8,0
841ab2bffffffff,2,0
841ab2dffffffff,11,0
841ab35ffffffff,2,0
841ab3dffffffff,1,0
841ab41ffffffff,25,0
841ab43ffffffff,23,0
841ab45ffffffff,23,0
841ab47ffffffff,10,0
841ab49ffffffff,40,0
841ab4bffffffff,40,0
841ab4dffffffff,48,0
841ab51ffffffff,28,0
841ab53ffffffff,27,0
841ab55ffffffff,15,0
841ab57ffffffff,16,0
841ab59ffffffff,30,0
841ab5bffffffff,32,0
841ab5dffffffff,24,0
841ab61ffffffff,26,0
841ab63ffffffff,22,0
841ab65ffffffff,31,0
841ab67ffffffff,30,0
841ab69ffffffff,31,0
841ab6bffffffff,24,0
841ab6dffffffff,36,0
841b801ffffffff,69,0
841b803ffffffff,17,0
841b805ffffffff,70,0
841b807ffffffff,63,0
841b809ffffffff,7,0
841b80bffffffff,70,0
841b80dffffffff,7,0
841b811ffffffff,11,0
841b813ffffffff,102,0
841b815ffffffff,24,0
841b817ffffffff,104,0
841b819ffffffff,28,0
841b81bffffffff,11,0
841b81dffffffff,25,0
841b821ffffffff,66,0
841b823ffffffff,33,0
841b825ffffffff,4,0
841b827ffffffff,10,0
841b829ffffffff,23,0
841b82bffffffff,65,0
841b82dffffffff,23,0
841b831ffffffff,94,0
841b833ffffffff,27,0
841b835ffffffff,86,0
841b837ffffffff,25,0
841b839ffffffff,32,0
841b83bffffffff,105,0
841b83dffffffff,33,0
841b841ffffffff,4,0
841b843ffffffff,79,0
841b845ffffffff,3,0
841b847ffffffff,79,0
841b849ffffffff,2,0
841b84bffffffff,2,0
841b84dffffffff,1,0
841b851ffffffff,3,0
841b853ffffffff,66,0
841b855ffffffff,7,0
841b857ffffffff,73,0
841b859ffffffff,1,0
841b85bffffffff,1,0
841b85dffffffff,78,0
841b861ffffffff,76,0
841b863ffffffff,12,0
841b865ffffffff,58,0
841b867ffffffff,57,0
841b869ffffffff,3,0
841b86bffffffff,79,0
841b86dffffffff,2,0
841b881ffffffff,5,0
841b883ffffffff,4,0
841b889ffffffff,45,0
841b88bffffffff,3,0
841b88dffffffff,8,0
841b895ffffffff,1,0
841b899ffffffff,3,0
841b89dffffffff,3,0
841b8a1ffffffff,2,0
841b8a3ffffffff,1,0
841b8a5ffffffff,4,0
841b8a7ffffffff,6,0
841b8b1ffffffff,9,0
841b8b3ffffffff,15,0
841b8b5ffffffff,8,0
841b8b7ffffffff,7,0
841b8bbffffffff,5,0
841b8c1ffffffff,30,0
841b8c3ffffffff,48,0
841b8c5ffffffff,32,0
841b8c7ffffffff,47,0
841b8c9ffffffff,90,0
841b8cbffffffff,31,0
841b8cdffffffff,93,0
841b8d1ffffffff,15,0
841b8d5ffffffff,43,0
841b8d7ffffffff,2,0
841b8d9ffffffff,3,0
841b8ddffffffff,49,0
841b8e1ffffffff,38,0
841b8e3ffffffff,20,0
841b8e5ffffffff,4,0
841b8e9ffffffff,26,0
841b8ebffffffff,45,0
841b8edffffffff,25,0
841b921ffffffff,14,0
841b923ffffffff,45,0
841b925ffffffff,24,0
841b927ffffffff,59,0
841b92bffffffff,3,0
841b92dffffffff,26,0
841b931ffffffff,1,0
841b933ffffffff,7,0
841b935ffffffff,13,0
841b937ffffffff,62,0
841b939ffffffff,1,0
841b93dffffffff,19,0
841b95bffffffff,15,0
841b965ffffffff,3,0
841b981ffffffff,3,0
841b983ffffffff,1,0
841b985ffffffff,28,0
841b987ffffffff,10,0
841b989ffffffff,4,0
841b98dffffffff,15,0
841b991ffffffff,14,0
841b993ffffffff,19,0
841b995ffffffff,8,0
841b997ffffffff,16,0
841b999ffffffff,12,0
841b99bffffffff,14,0
841b99dffffffff,11,0
841b9a1ffffffff,21,0
841b9a3ffffffff,16,0
841b9a5ffffffff,23,0
841b9a7ffffffff,23,0
841b9a9ffffffff,39,0
841b9abffffffff,18,0
841b9adffffffff,32,0
841b9b1ffffffff,21,0
841b9b3ffffffff,13,0
841b9b5ffffffff,25,0
841b9b7ffffffff,32,0
841b9b9ffffffff,7,0
841b9bbffffffff,22,0
841b9bdffffffff,13,0
841b9c3ffffffff,2,0
841b9c9ffffffff,37,0
841b9cbffffffff,16,0
841b9cdffffffff,2,0
841b9d1ffffffff,2,0
841b9d5ffffffff,1,0
841b9d9ffffffff,10,0
841b9ddffffffff,3,0
841b9e1ffffffff,17,0
841b9e3ffffffff,39,0
841b9e5ffffffff,20,0
841b9e7ffffffff,35,0
841b9ebffffffff,12,0
841b9edffffffff,1,0
841baa1ffffffff,7,0
841baa3ffffffff,4,0
841baa5ffffffff,20,0
841baa7ffffffff,18,0
841baadffffffff,18,0
841bab1ffffffff,12,0
841bab5ffffffff,88,0
841bab7ffffffff,6,0
841babdffffffff,1,0
841bb13ffffffff,2,0
841d019ffffffff,1,0
841d01dffffffff,1,0
841d04bffffffff,4,0
841d051ffffffff,9,0
841d053ffffffff,9,0
841d055ffffffff,2,0
841d059ffffffff,16,0
841d05bffffffff,5,0
841d05dffffffff,16,0
841d14dffffffff,3,0
841d201ffffffff,19,0
841d203ffffffff,12,0
841d205ffffffff,9,0
841d207ffffffff,8,0
841d209ffffffff,49,0
841d20bffffffff,17,0
841d20dffffffff,40,0
841d211ffffffff,12,0
841d213ffffffff,6,0
841d215ffffffff,10,0
841d217ffffffff,6,0
841d219ffffffff,9,0
841d21bffffffff,13,0
841d21dffffffff,14,0
841d229ffffffff,3,0
841d22bffffffff,2,0
841d22dffffffff,8,0
841d231ffffffff,15,0
841d233ffffffff,4,0
841d235ffffffff,4,0
841d237ffffffff,8,0
841d239ffffffff,6,0
841d23bffffffff,12,0
841d241ffffffff,10,0
841d243ffffffff,5,0
841d245ffffffff,6,0
841d247ffffffff,12,0
841d249ffffffff,21,0
841d24bffffffff,5,0
841d24dffffffff,7,0
841d251ffffffff,37,0
841d253ffffffff,44,0
841d255ffffffff,57,0
841d257ffffffff,40,0
841d259ffffffff,14,0
841d25bffffffff,18,0
841d25dffffffff,5,0
841d261ffffffff,40,0
841d263ffffffff,36,0
841d265ffffffff,37,0
841d267ffffffff,6,0
841d269ffffffff,4,0
841d26bffffffff,8,0
841d26dffffffff,2,0
841d281ffffffff,4,0
841d283ffffffff,5,0
841d287ffffffff,22,0
841d289ffffffff,26,0
841d28bffffffff,5,0
841d28dffffffff,23,0
841d295ffffffff,15,0
841d299ffffffff,1,0
841d29dffffffff,4,0
841d2adffffffff,10,0
841d2b9ffffffff,15,0
841d2bbffffffff,1,0
841d2c1ffffffff,12,0
841d2c3ffffffff,17,0
841d2c5ffffffff,12,0
841d2c7ffffffff,13,0
841d2c9ffffffff,13,0
841d2cbffffffff,6,0
841d2cdffffffff,7,0
841d2d1ffffffff,30,0
841d2d3ffffffff,19,0
841d2d5ffffffff,30,0
841d2d7ffffffff,18,0
841d2d9ffffffff,16,0
841d2dbffffffff,14,0
841d2ddffffffff,14,0
841d2e1ffffffff,25,0
841d2e3ffffffff,22,0
841d2e5ffffffff,24,0
841d2e7ffffffff,9,0
841d2e9ffffffff,10,0
841d2ebffffffff,6,0
841d2edffffffff,12,0
841d321ffffffff,17,0
841d323ffffffff,1,0
841d325ffffffff,8,0
841d327ffffffff,8,0
841d32dffffffff,14,0
841d341ffffffff,1,0
841d345ffffffff,25,0
841d351ffffffff,2,0
841d353ffffffff,3,0
841d355ffffffff,2,0
841d359ffffffff,2,0
841d35bffffffff,6,0
841d361ffffffff,5,0
841d367ffffffff,1,0
841d369ffffffff,29,0
841d36dffffffff,12,0
841d849ffffffff,1,0
841d84dffffffff,2,0
841da0dffffffff,3,0
841da29ffffffff,2,0
841da2dffffffff,3,0
841da41ffffffff,3,0
841da49ffffffff,4,0
841da4bffffffff,2,0
841da4dffffffff,8,0
841da63ffffffff,3,0
841da67ffffffff,4,0
841db01ffffffff,1,0
841db07ffffffff,2,0
841db09ffffffff,4,0
841db0dffffffff,5,0
841db11ffffffff,1,0
841db13ffffffff,1,0
841db15ffffffff,1,0
841db17ffffffff,1,0
841db1bffffffff,1,0
841db29ffffffff,1,0
841db2dffffffff,1,0
841db39ffffffff,1,0
841db45ffffffff,1,0
841db47ffffffff,1,0
841db4dffffffff,1,0
841db51ffffffff,4,0
841db55ffffffff,4,0
841db5bffffffff,4,0
841db61ffffffff,4,0
841db63ffffffff,4,0
841db65ffffffff,4,0
841db67ffffffff,4,0
841e001ffffffff,137,0
841e003ffffffff,100,1
841e005ffffffff,187,0
841e007ffffffff,173,0
841e009ffffffff,98,0
841e00bffffffff,121,1
841e00dffffffff,156,1
841e011ffffffff,48,0
841e013ffffffff,49,0
841e015ffffffff,93,1
841e017ffffffff,80,1
841e019ffffffff,52,0
841e01bffffffff,64,0
841e01dffffffff,73,0
841e021ffffffff,355,3
841e023ffffffff,291,4
841e025ffffffff,352,4
841e027ffffffff,450,4
841e029ffffffff,154,1
841e02bffffffff,173,1
841e02dffffffff,487,1
841e031ffffffff,207,3
841e033ffffffff,149,1
841e035ffffffff,336,1
841e037ffffffff,322,6
841e039ffffffff,135,1
841e03bffffffff,95,1
841e03dffffffff,178,0
841e041ffffffff,125,2
841e043ffffffff,143,0
841e045ffffffff,152,0
841e047ffffffff,161,4
841e049ffffffff,100,0
841e04bffffffff,143,2
841e04dffffffff,102,0
841e051ffffffff,79,1
841e053ffffffff,86,0
841e055ffffffff,77,1
841e057ffffffff,57,0
841e059ffffffff,171,1
841e05bffffffff,179,0
841e05dffffffff,108,4
841e061ffffffff,202,0
841e063ffffffff,164,5
841e065ffffffff,332,0
841e067ffffffff,254,0
841e069ffffffff,265,1
841e06bffffffff,286,1
841e06dffffffff,194,0
841e081ffffffff,167,3
841e083ffffffff,107,5
841e085ffffffff,134,1
841e087ffffffff,160,2
841e089ffffffff,116,4
841e08bffffffff,1,1
841e08dffffffff,139,1
841e091ffffffff,21,1
841e093ffffffff,22,1
841e095ffffffff,50,3
841e097ffffffff,18,0
841e09dffffffff,17,2
841e0a1ffffffff,85,0
841e0a3ffffffff,146,2
841e0a5ffffffff,252,2
841e0a7ffffffff,230,1
841e0a9ffffffff,97,0
841e0abffffffff,128,1
841e0adffffffff,147,1
841e0b1ffffffff,137,3
841e0b3ffffffff,153,2
841e0b5ffffffff,119,3
841e0b7ffffffff,97,1
841e0b9ffffffff,143,2
841e0bbffffffff,83,2
841e0bdffffffff,120,0
841e0c1ffffffff,135,3
841e0c3ffffffff,48,1
841e0c5ffffffff,120,4
841e0c7ffffffff,178,5
841e0c9ffffffff,104,0
841e0cbffffffff,60,0
841e0cdffffffff,119,1
841e0d5ffffffff,2,0
841e0d7ffffffff,0,1
841e0d9ffffffff,1,0
841e0ddffffffff,2,0
841e0e1ffffffff,51,0
841e0e3ffffffff,96,0
841e0e5ffffffff,107,1
841e0e7ffffffff,67,1
841e0e9ffffffff,60,1
841e0ebffffffff,115,1
841e0edffffffff,53,0
841e101ffffffff,290,0
841e103ffffffff,254,0
841e105ffffffff,253,0
841e107ffffffff,276,0
841e109ffffffff,260,1
841e10bffffffff,250,0
841e10dffffffff,269,0
841e111ffffffff,260,1
841e113ffffffff,268,2
841e115ffffffff,183,0
841e117ffffffff,123,0
841e119ffffffff,217,0
841e11bffffffff,252,1
841e11dffffffff,210,0
841e121ffffffff,238,0
841e123ffffffff,312,0
841e125ffffffff,81,0
841e127ffffffff,120,0
841e129ffffffff,373,0
841e12bffffffff,370,0
841e12dffffffff,117,0
841e131ffffffff,281,1
841e133ffffffff,267,0
841e135ffffffff,326,0
841e137ffffffff,316,0
841e139ffffffff,251,0
841e13bffffffff,253,0
841e13dffffffff,308,0
841e141ffffffff,281,0
841e143ffffffff,224,0
841e145ffffffff,300,0
841e147ffffffff,286,0
841e149ffffffff,312,1
841e14bffffffff,329,0
841e14dffffffff,325,0
841e151ffffffff,390,0
841e153ffffffff,425,2
841e155ffffffff,192,1
841e157ffffffff,218,0
841e159ffffffff,434,0
841e15bffffffff,546,0
841e15dffffffff,337,0
841e161ffffffff,404,0
841e163ffffffff,350,1
841e165ffffffff,144,0
841e167ffffffff,212,0
841e169ffffffff,451,1
841e16bffffffff,287,1
841e16dffffffff,347,0
841e181ffffffff,215,2
841e183ffffffff,95,0
841e185ffffffff,54,0
841e187ffffffff,196,2
841e189ffffffff,187,0
841e18bffffffff,197,1
841e18dffffffff,197,1
841e191ffffffff,235,2
841e193ffffffff,259,0
841e195ffffffff,101,0
841e197ffffffff,111,1
841e199ffffffff,258,2
841e19bffffffff,281,0
841e19dffffffff,296,1
841e1a1ffffffff,150,0
841e1a3ffffffff,168,0
841e1a5ffffffff,166,0
841e1a7ffffffff,129,0
841e1a9ffffffff,192,0
841e1abffffffff,162,0
841e1adffffffff,181,0
841e1b1ffffffff,234,3
841e1b3ffffffff,271,6
841e1b5ffffffff,182,0
841e1b7ffffffff,265,1
841e1b9ffffffff,216,5
841e1bbffffffff,194,4
841e1bdffffffff,171,0
841e1c1ffffffff,264,2
841e1c3ffffffff,279,0
841e1c5ffffffff,273,2
841e1c7ffffffff,210,3
841e1c9ffffffff,413,2
841e1cbffffffff,394,0
841e1cdffffffff,266,1
841e1d1ffffffff,305,2
841e1d3ffffffff,264,3
841e1d5ffffffff,327,0
841e1d7ffffffff,321,0
841e1d9ffffffff,206,4
841e1dbffffffff,185,0
841e1ddffffffff,323,1
841e1e1ffffffff,134,0
841e1e3ffffffff,52,0
841e1e5ffffffff,222,0
841e1e7ffffffff,222,0
841e1e9ffffffff,173,2
841e1ebffffffff,180,4
841e1edffffffff,240,0
841e201ffffffff,87,1
841e203ffffffff,79,0
841e205ffffffff,128,0
